INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
222016807,3114,,INVESTIGATE PROPERTY,A1,61,0,2022-03-10 11:51:00,2022,3,Thursday,11,,LEGENDS WAY,42.36643546331782,-71.06135412537031,"(42.36643546331782, -71.06135412537031)"
222016078,3115,,INVESTIGATE PERSON,A7, ,0,2022-03-07 13:41:00,2022,3,Monday,13,,BREMEN ST,42.37842946980703,-71.02778664853459,"(42.37842946980703, -71.02778664853459)"
222001515,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,A1, ,0,2022-01-08 00:00:00,2022,1,Saturday,0,,PHILLIPS ST,42.36030797573531,-71.067618909441,"(42.36030797573531, -71.067618909441)"
222021952,801,,ASSAULT - SIMPLE,C11,355,0,2022-03-27 21:00:00,2022,3,Sunday,21,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222003960,724,,AUTO THEFT,B2, ,0,2022-01-19 05:00:00,2022,1,Wednesday,5,,WOODFORD ST,42.31836104474948,-71.07106326106006,"(42.31836104474948, -71.07106326106006)"
222009275,3410,,TOWED MOTOR VEHICLE,A1, ,0,2022-02-08 16:52:00,2022,2,Tuesday,16,,IRVING ST,42.36073358290625,-71.06637580319571,"(42.36073358290625, -71.06637580319571)"
222007982,2102,,OPERATING UNDER THE INFLUENCE (OUI) DRUGS,C6,256,0,2022-02-03 14:57:00,2022,2,Thursday,14,,WILLIAM T MORRISSEY BLVD,42.31928522802447,-71.05027167421689,"(42.31928522802447, -71.05027167421689)"
222006689,1831,,SICK ASSIST,B3,457,0,2022-01-29 00:00:00,2022,1,Saturday,0,,CHARLOTTE ST,42.29944215455069,-71.08489748232857,"(42.29944215455069, -71.08489748232857)"
222010938,1831,,SICK ASSIST,A7, ,0,2022-02-14 19:34:00,2022,2,Monday,19,,BENNINGTON ST,42.37724638479816,-71.0325970804128,"(42.37724638479816, -71.0325970804128)"
222003986,3301,,VERBAL DISPUTE,B3, ,0,2022-01-19 09:04:00,2022,1,Wednesday,9,,HANNON ST,42.28187557863393,-71.08550537672407,"(42.28187557863393, -71.08550537672407)"
222005088,3007,,SUDDEN DEATH,A1, ,0,2022-01-23 09:10:00,2022,1,Sunday,9,,HAWTHORNE PL,42.363884904754165,-71.06648399955013,"(42.363884904754165, -71.06648399955013)"
222013120,3115,,INVESTIGATE PERSON,C6, ,0,2022-02-23 14:21:00,2022,2,Wednesday,14,,ELLERY ST,42.33069204688603,-71.05826063771673,"(42.33069204688603, -71.05826063771673)"
222002171,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2, ,0,2022-01-09 22:00:00,2022,1,Sunday,22,,"MAPLE ST & SONOMA ST
BOSTON  MA 02121
UNITED STATE",42.30799001939384,-71.08638005116406,"(42.307990019393834, -71.08638005116406)"
222013932,1832,,SICK ASSIST - DRUG RELATED ILLNESS,D14, ,0,2022-02-27 01:12:00,2022,2,Sunday,1,,RIVERDALE ST,42.36233533174733,-71.13258753906608,"(42.36233533174733, -71.13258753906608)"
222020844,1107,,FRAUD - IMPERSONATION,B3,465,0,2022-03-06 00:00:00,2022,3,Sunday,0,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
222018821,3114,,INVESTIGATE PROPERTY,B3, ,1,2022-03-18 01:35:00,2022,3,Friday,1,,HIAWATHA RD,42.27683754247962,-71.09526440075749,"(42.27683754247962, -71.09526440075749)"
222014615,2905,,VAL - VIOLATION OF AUTO LAW,A7, ,0,2022-03-01 19:14:00,2022,3,Tuesday,19,,SUMNER ST & S BREMEN ST,42.368503975250846,-71.0388929891932,"(42.368503975250846, -71.0388929891932)"
222008632,2905,,VAL - VIOLATION OF AUTO LAW,A1, ,0,2022-02-06 02:08:00,2022,2,Sunday,2,,HARRISON AVE,42.34891347301689,-71.06221240612521,"(42.34891347301689, -71.06221240612521)"
222013206,3115,,INVESTIGATE PERSON,E13, ,0,2022-02-23 20:24:00,2022,2,Wednesday,20,,S HUNTINGTON AVE,42.32639844264636,-71.11152626308467,"(42.32639844264636, -71.11152626308467)"
222004021,3125,,WARRANT ARREST - BOSTON WARRANT (MUST BE SUPPLEMENTAL),D14, ,0,2022-01-19 09:56:00,2022,1,Wednesday,9,,FARRINGTON AVE,42.3544593889186,-71.13091268127926,"(42.3544593889186, -71.13091268127926)"
222015196,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E5, ,0,2022-03-03 23:30:00,2022,3,Thursday,23,,SOUTH ST,42.29267317827885,-71.12329311292528,"(42.292673178278854, -71.12329311292528)"
222017904,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,121,0,2022-03-14 04:15:00,2022,3,Monday,4,,STUART ST,42.35106637179275,-71.06549569082702,"(42.35106637179275, -71.06549569082702)"
222022537,3114,,INVESTIGATE PROPERTY,A1, ,0,2022-03-31 16:00:00,2022,3,Thursday,16,,LEGENDS WAY,42.36643546331782,-71.06135412537031,"(42.36643546331782, -71.06135412537031)"
222001651,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B3, ,0,2022-01-08 20:14:00,2022,1,Saturday,20,,COURTLAND RD,42.28630083169208,-71.09447002875253,"(42.286300831692074, -71.09447002875253)"
222022212,1831,,SICK ASSIST,B2, ,0,2022-03-30 13:49:00,2022,3,Wednesday,13,,TREMONT ST,42.33209621515696,-71.09860557454644,"(42.33209621515696, -71.09860557454644)"
222020187,801,,ASSAULT - SIMPLE,A1, ,0,2022-03-23 06:28:00,2022,3,Wednesday,6,,NORTH ST,42.36243177599925,-71.05454138233024,"(42.36243177599925, -71.05454138233024)"
222010698,3410,,TOWED MOTOR VEHICLE,E13, ,0,2022-02-14 00:30:00,2022,2,Monday,0,,HEATH ST,42.32640778022033,-71.10107682428949,"(42.32640778022033, -71.10107682428949)"
222008926,1001,,FORGERY / COUNTERFEITING,C11,355,0,2022-01-24 00:00:00,2022,1,Monday,0,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222012404,1831,,SICK ASSIST,E13, ,0,2022-02-20 12:03:00,2022,2,Sunday,12,,SEDGWICK ST,42.30857295099957,-71.11422564735659,"(42.30857295099957, -71.11422564735659)"
222007896,619,,LARCENY ALL OTHERS,A15,55,0,2022-02-02 18:17:00,2022,2,Wednesday,18,,ELM ST,42.37775952493666,-71.06352745852679,"(42.377759524936664, -71.06352745852679)"
222022841,3115,,INVESTIGATE PERSON,C11, ,0,2022-04-01 18:46:00,2022,4,Friday,18,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222015089,2610,,TRESPASSING,A1,105,0,2022-03-03 15:32:00,2022,3,Thursday,15,,SUMMER ST,42.35450139025594,-71.05916774307988,"(42.35450139025594, -71.05916774307988)"
222019689,613,,LARCENY SHOPLIFTING,A15, ,0,2022-03-21 11:29:00,2022,3,Monday,11,,AUSTIN ST,42.37537093023556,-71.06468508467015,"(42.37537093023556, -71.06468508467015)"
222021390,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,A7, ,0,2022-03-27 14:20:00,2022,3,Sunday,14,,BORDER ST,42.38229154514463,-71.04036424284484,"(42.382291545144625, -71.04036424284484)"
222001336,1300,,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,B2, ,0,2022-01-07 00:00:00,2022,1,Friday,0,,"DUDLEY ST & WARREN ST
ROXBURY  MA 02119
UNITED STA",42.328657016948966,-71.0834519549857,"(42.328657016948966, -71.0834519549857)"
222014976,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,E13, ,0,2022-03-02 23:30:00,2022,3,Wednesday,23,,FOREST HILLS ST,42.304922390406674,-71.10298073423411,"(42.304922390406674, -71.10298073423411)"
222002937,619,,LARCENY ALL OTHERS,C6,200,0,2022-01-14 11:00:00,2022,1,Friday,11,,W BROADWAY,42.34128750439044,-71.05467932649397,"(42.341287504390436, -71.05467932649397)"
222016880,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1, ,0,2022-03-10 13:00:00,2022,3,Thursday,13,,UNION ST,42.36068786991018,-71.05687293370812,"(42.36068786991018, -71.05687293370812)"
222019336,2401,,AFFRAY,D4, ,0,2022-03-19 23:30:00,2022,3,Saturday,23,,LANSDOWNE STREET,0.0,0.0,"(0, 0)"
222002259,3301,,VERBAL DISPUTE,D4,167,0,2022-01-11 21:09:00,2022,1,Tuesday,21,,HARRISON AVE,42.33954198983014,-71.06940876967543,"(42.33954198983014, -71.06940876967543)"
222012070,1831,,SICK ASSIST,D4,594,0,2022-02-19 01:40:00,2022,2,Saturday,1,,HUNTINGTON AVE,42.34201849799732,-71.08566212663452,"(42.34201849799732, -71.08566212663452)"
222007962,3201,,PROPERTY - LOST/ MISSING,D4, ,0,2022-02-03 14:00:00,2022,2,Thursday,14,,HARRISON AVE,42.33954198983014,-71.06940876967543,"(42.33954198983014, -71.06940876967543)"
222012127,3122,,AIRCRAFT INCIDENTS,A7, ,0,2022-02-18 14:57:00,2022,2,Friday,14,,PRESCOTT ST,42.37525782172053,-71.02466343305959,"(42.37525782172053, -71.02466343305959)"
222006568,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3, ,0,2022-01-28 21:12:00,2022,1,Friday,21,,DEERING RD,42.28414024982017,-71.09305137909429,"(42.28414024982017, -71.09305137909429)"
222001852,1831,,SICK ASSIST,E5, ,0,2022-01-10 00:30:00,2022,1,Monday,0,,KNOLL ST,42.29142176043599,-71.13335551926727,"(42.29142176043599, -71.13335551926727)"
222015685,1831,,SICK ASSIST,D14,804,0,2022-03-05 19:12:00,2022,3,Saturday,19,,"ARTHUR ST & GUEST ST
BOSTON  MA 02135
UNITED STATE",42.356420025000986,-71.14146999290237,"(42.356420025000986, -71.14146999290237)"
222002639,3201,,PROPERTY - LOST/ MISSING,A15,41,0,2022-01-11 00:00:00,2022,1,Tuesday,0,,VINE ST,42.37663166813234,-71.05593195497872,"(42.37663166813234, -71.05593195497872)"
222013647,3114,,INVESTIGATE PROPERTY,A1, ,0,2022-02-25 16:50:00,2022,2,Friday,16,,BROAD ST,42.3571488302436,-71.05191228865877,"(42.357148830243595, -71.05191228865877)"
222024086,3301,,VERBAL DISPUTE,A1, ,0,2022-04-06 13:52:00,2022,4,Wednesday,13,,LEWIS WHRF,42.363487972343215,-71.05025766114987,"(42.363487972343215, -71.05025766114987)"
222018474,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B3, ,0,2022-03-16 00:00:00,2022,3,Wednesday,0,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
222015031,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2, ,0,2022-03-03 12:08:00,2022,3,Thursday,12,,HUNTINGTON AVE,42.33598566629309,-71.09971741405019,"(42.33598566629309, -71.09971741405019)"
222014928,1402,,VANDALISM,C11, ,0,2022-03-02 23:11:00,2022,3,Wednesday,23,,CLARKSON ST,42.308296682893285,-71.06747771224468,"(42.308296682893285, -71.06747771224468)"
222001487,3115,,INVESTIGATE PERSON,E18, ,0,2022-01-07 19:57:00,2022,1,Friday,19,,RIVER ST,42.26090426197537,-71.11456834126135,"(42.26090426197537, -71.11456834126135)"
222008005,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,167,0,2022-02-03 16:30:00,2022,2,Thursday,16,,HARRISON AVE,42.33954198983014,-71.06940876967543,"(42.33954198983014, -71.06940876967543)"
222006799,3410,,TOWED MOTOR VEHICLE,D4,167,0,2022-01-29 23:45:00,2022,1,Saturday,23,,HARRISON AVE,42.33954198983014,-71.06940876967543,"(42.33954198983014, -71.06940876967543)"
222016173,3115,,INVESTIGATE PERSON,A1,77,0,2022-02-22 11:00:00,2022,2,Tuesday,11,,SUDBURY ST,0.0,0.0,"(0, 0)"
222007123,3007,,SUDDEN DEATH,E5, ,0,2022-01-31 15:00:00,2022,1,Monday,15,,STELLMAN RD,42.28919901551304,-71.123091950958,"(42.28919901551304, -71.123091950958)"
222005072,3115,,INVESTIGATE PERSON,C6, ,0,2022-01-23 05:13:00,2022,1,Sunday,5,,SLEEPER ST,42.35348228783055,-71.04814060629654,"(42.35348228783055, -71.04814060629654)"
222002948,3006,,SICK/INJURED/MEDICAL - PERSON,E5, ,0,2022-01-14 13:28:00,2022,1,Friday,13,,CENTRE ST,42.28642834989434,-71.1542727771591,"(42.28642834989434, -71.1542727771591)"
222006356,3201,,PROPERTY - LOST/ MISSING,B2,282,0,2022-01-28 09:14:00,2022,1,Friday,9,,WASHINGTON ST,42.32866283555608,-71.08563401183545,"(42.32866283555608, -71.08563401183545)"
222012643,615,,LARCENY THEFT OF MV PARTS & ACCESSORIES,B2, ,0,2022-02-21 16:22:00,2022,2,Monday,16,,MARTIN LUTHER KING JR BLVD,42.31860133599805,-71.08405792241415,"(42.31860133599805, -71.08405792241415)"
222015981,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,465,0,2022-03-07 07:24:00,2022,3,Monday,7,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
222014559,3301,,VERBAL DISPUTE,C11, ,0,2022-03-01 15:49:00,2022,3,Tuesday,15,,BRENT ST,42.28918711103096,-71.06973172161348,"(42.289187111030955, -71.06973172161348)"
222003086,423,,ASSAULT - AGGRAVATED,C11, ,1,2022-01-14 22:29:00,2022,1,Friday,22,,CENTRE ST,42.29176925795394,-71.06645219530192,"(42.29176925795394, -71.06645219530192)"
222013972,3410,,TOWED MOTOR VEHICLE,A7, ,0,2022-02-27 08:10:00,2022,2,Sunday,8,,PRINCETON ST,42.38043397052572,-71.02817841496669,"(42.380433970525715, -71.02817841496669)"
222012424,3802,,M/V ACCIDENT - PROPERTY DAMAGE,E18,520,0,2022-02-20 14:00:00,2022,2,Sunday,14,,HYDE PARK AVE,42.25621592040216,-71.12401947329023,"(42.256215920402155, -71.12401947329023)"
222011871,1831,,SICK ASSIST,A1, ,0,2022-02-18 13:25:00,2022,2,Friday,13,,"WASHINGTON ST & BEACH ST
BOSTON  MA 02116
UNITED S",42.35158902270164,-71.0627930087504,"(42.35158902270164, -71.0627930087504)"
222023196,3115,,INVESTIGATE PERSON,B3,465,0,2022-04-03 00:00:00,2022,4,Sunday,0,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
222003572,1831,,SICK ASSIST,C6, ,0,2022-01-17 12:28:00,2022,1,Monday,12,,MIDDLE ST,42.33204066260415,-71.05602988592726,"(42.33204066260415, -71.05602988592726)"
222005593,1831,,SICK ASSIST,D14, ,0,2022-01-25 10:03:00,2022,1,Tuesday,10,,COMMONWEALTH AVE,42.34900739248947,-71.13860107573626,"(42.34900739248947, -71.13860107573626)"
222017010,3502,,MISSING PERSON - LOCATED,C11, ,0,2022-03-10 23:08:00,2022,3,Thursday,23,,GLENDALE ST,42.31275559878212,-71.0679447675823,"(42.31275559878212, -71.0679447675823)"
222022196,3115,,INVESTIGATE PERSON,C11,355,0,2022-03-29 13:18:00,2022,3,Tuesday,13,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222016494,3115,,INVESTIGATE PERSON,D4, ,0,2022-03-09 02:19:00,2022,3,Wednesday,2,,LANSDOWNE ST,42.347173632182574,-71.09644389479354,"(42.347173632182574, -71.09644389479354)"
222009688,3802,,M/V ACCIDENT - PROPERTY DAMAGE,D14, ,0,2022-02-10 10:16:00,2022,2,Thursday,10,,TREMONT ST,42.350420436781015,-71.17121864610502,"(42.350420436781015, -71.17121864610502)"
222005261,3803,,M/V ACCIDENT - PERSONAL INJURY,B3, ,0,2022-01-23 22:32:00,2022,1,Sunday,22,,"MILTON AVE & FAIRMOUNT ST
DORCHESTER  MA 02124
UNI",42.28035004260303,-71.07547295036724,"(42.28035004260303, -71.07547295036724)"
222018297,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11, ,0,2022-03-16 07:24:00,2022,3,Wednesday,7,,WALDECK ST,42.29504819063536,-71.06688958003706,"(42.295048190635356, -71.06688958003706)"
222023121,3106,,PROPERTY - ACCIDENTAL DAMAGE,B2,320,0,2022-04-02 21:13:00,2022,4,Saturday,21,,HARTWELL ST,42.30936380087264,-71.08416777254996,"(42.30936380087264, -71.08416777254996)"
222023037,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2, ,0,2022-04-02 15:37:00,2022,4,Saturday,15,,"MAGNOLIA ST & LAWRENCE AVE
DORCHESTER  MA 02121
UN",42.31059201657837,-71.07448197679184,"(42.31059201657837, -71.07448197679184)"
222015498,3802,,M/V ACCIDENT - PROPERTY DAMAGE,A1, ,0,2022-03-05 02:19:00,2022,3,Saturday,2,,"CHAUNCY ST & ESSEX ST
BOSTON  MA 02111
UNITED STAT",42.35251700665031,-71.06112895543608,"(42.35251700665031, -71.06112895543608)"
222006450,613,,LARCENY SHOPLIFTING,A1, ,0,2022-01-28 14:45:00,2022,1,Friday,14,,BOYLSTON ST,42.35204640091111,-71.06992523236929,"(42.35204640091111, -71.06992523236929)"
222007574,3802,,M/V ACCIDENT - PROPERTY DAMAGE,D4, ,0,2022-02-02 08:08:00,2022,2,Wednesday,8,,"FORSYTH ST & SPEARE PL
BOSTON  MA 02115
UNITED STA",42.34044097393464,-71.09097704532348,"(42.34044097393464, -71.09097704532348)"
222022983,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6, ,0,2022-03-30 19:00:00,2022,3,Wednesday,19,,E SEVENTH ST,42.332385330699786,-71.03016099292432,"(42.332385330699786, -71.03016099292432)"
222004270,3801,,M/V ACCIDENT - OTHER,E13, ,0,2022-01-14 08:00:00,2022,1,Friday,8,,GLEN RD,42.309156235377785,-71.10352055728983,"(42.309156235377785, -71.10352055728983)"
222024489,3115,,INVESTIGATE PERSON,E13,574,0,2022-04-07 21:45:00,2022,4,Thursday,21,,WASHINGTON ST,42.30971856767274,-71.10429431787648,"(42.30971856767274, -71.10429431787648)"
222019849,3301,,VERBAL DISPUTE,A7, ,0,2022-03-21 19:43:00,2022,3,Monday,19,,CHELSEA ST,42.37172265802672,-71.0366554935452,"(42.37172265802672, -71.0366554935452)"
222012905,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,355,0,2022-02-20 17:00:00,2022,2,Sunday,17,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222023117,801,,ASSAULT - SIMPLE,A7, ,0,2022-04-02 21:43:00,2022,4,Saturday,21,,MAVERICK ST,42.36848841383736,-71.03513562765183,"(42.368488413837355, -71.03513562765183)"
222000773,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,A1,84,0,2022-01-04 16:08:00,2022,1,Tuesday,16,,SALEM ST,42.36554120857907,-71.05527500795417,"(42.36554120857907, -71.05527500795417)"
222021091,1402,,VANDALISM,D4, ,0,2022-03-26 09:46:00,2022,3,Saturday,9,,HUNTINGTON AVE,42.34797239824585,-71.07849581587274,"(42.34797239824585, -71.07849581587274)"
222020194,3803,,M/V ACCIDENT - PERSONAL INJURY,E18,503,0,2022-03-23 07:00:00,2022,3,Wednesday,7,,AMERICAN LEGION HWY,42.28671034097758,-71.10822887556456,"(42.28671034097758, -71.10822887556456)"
222021514,2662,,BALLISTICS EVIDENCE/FOUND,B3, ,1,2022-03-28 02:25:00,2022,3,Monday,2,,BLUE HILL AVE,42.27895124448401,-71.09332701700616,"(42.27895124448401, -71.09332701700616)"
222015621,1832,,SICK ASSIST - DRUG RELATED ILLNESS,D4, ,0,2022-03-05 15:00:00,2022,3,Saturday,15,,MALDEN ST,42.33965958821488,-71.06700618298541,"(42.33965958821488, -71.06700618298541)"
222015345,1402,,VANDALISM,B2, ,0,2022-03-04 16:14:00,2022,3,Friday,16,,TABER ST,42.330025918688285,-71.08266939209236,"(42.330025918688285, -71.08266939209236)"
222021353,1102,,FRAUD - FALSE PRETENSE / SCHEME,D4,167,0,2022-03-04 16:20:00,2022,3,Friday,16,,HARRISON AVE,42.33954198983014,-71.06940876967543,"(42.33954198983014, -71.06940876967543)"
222004093,3126,,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,B3,434,0,2022-01-19 15:20:00,2022,1,Wednesday,15,,NORFOLK ST,42.28406220175447,-71.08170838797426,"(42.284062201754466, -71.08170838797426)"
222013764,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14, ,0,2022-02-24 08:00:00,2022,2,Thursday,8,,"CHESTNUT HILL AVE & BEACON ST
BRIGHTON  MA 02467
U",42.33552300777727,-71.15039901140707,"(42.33552300777727, -71.15039901140707)"
222011771,3502,,MISSING PERSON - LOCATED,E5,691,0,2022-02-17 23:45:00,2022,2,Thursday,23,,CENTRE ST,42.28709355259107,-71.14822128377165,"(42.28709355259107, -71.14822128377165)"
222012816,617,,LARCENY THEFT FROM BUILDING,D14,778,0,2022-02-21 09:29:00,2022,2,Monday,9,,WASHINGTON ST,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
222013680,3115,,INVESTIGATE PERSON,E18, ,0,2022-02-25 20:22:00,2022,2,Friday,20,,KNIGHT ST,42.24563350756179,-71.13329369022853,"(42.24563350756179, -71.13329369022853)"
222017515,1831,,SICK ASSIST,A1, ,0,2022-03-12 21:17:00,2022,3,Saturday,21,,BOYLSTON ST,42.35204640091111,-71.06992523236929,"(42.35204640091111, -71.06992523236929)"
222017303,3503,,MISSING PERSON - NOT REPORTED - LOCATED,B3,430,0,2022-03-11 23:01:00,2022,3,Friday,23,,LUCERNE ST,42.28524659144394,-71.08905093539849,"(42.28524659144394, -71.08905093539849)"
222015863,1831,,SICK ASSIST,B2, ,0,2022-03-06 16:19:00,2022,3,Sunday,16,,WEAVER WAY,42.32140610615578,-71.09596828807624,"(42.321406106155784, -71.09596828807624)"
222000435,3410,,TOWED MOTOR VEHICLE,C6, ,0,2022-01-03 07:50:00,2022,1,Monday,7,,E SEVENTH ST,42.33215752006335,-71.04336002006727,"(42.33215752006335, -71.04336002006727)"
222002350,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,D14,778,0,2022-01-11 21:00:00,2022,1,Tuesday,21,,WASHINGTON ST,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
222024774,2670,,HARASSMENT/ CRIMINAL HARASSMENT,D14, ,0,2022-04-08 20:42:00,2022,4,Friday,20,,FIDELIS WAY,42.34600287321543,-71.14387724712833,"(42.346002873215426, -71.14387724712833)"
222018765,2905,,VAL - VIOLATION OF AUTO LAW,E5, ,0,2022-03-17 19:24:00,2022,3,Thursday,19,,ROWE ST,42.2833604784056,-71.12042416617562,"(42.2833604784056, -71.12042416617562)"
222008186,423,,ASSAULT - AGGRAVATED,B2,282,0,2022-02-04 06:30:00,2022,2,Friday,6,,WASHINGTON ST,42.32866283555608,-71.08563401183545,"(42.32866283555608, -71.08563401183545)"
222024165,2907,,VAL - OPERATING AFTER REV/SUSP.,B3, ,0,2022-04-06 19:09:00,2022,4,Wednesday,19,,MORTON ST,42.27657427223737,-71.07573969503267,"(42.27657427223737, -71.07573969503267)"
222008740,1402,,VANDALISM,C11, ,0,2022-02-06 17:23:00,2022,2,Sunday,17,,WASHINGTON STREET,0.0,0.0,"(0, 0)"
222014519,3006,,SICK/INJURED/MEDICAL - PERSON,C11, ,0,2022-03-01 12:31:00,2022,3,Tuesday,12,,WASHINGTON ST,42.303845712226966,-71.07889032632565,"(42.303845712226966, -71.07889032632565)"
222004141,1402,,VANDALISM,B2,584,0,2022-01-18 19:00:00,2022,1,Tuesday,19,,FISHER AVE,42.32756936216535,-71.1018169109272,"(42.32756936216535, -71.1018169109272)"
222018840,3301,,VERBAL DISPUTE,B3, ,0,2022-03-18 05:12:00,2022,3,Friday,5,,SANFORD ST,42.2738814262102,-71.07226814347017,"(42.273881426210195, -71.07226814347017)"
222018171,520,,BURGLARY - RESIDENTIAL,B2, ,0,2022-03-15 16:49:00,2022,3,Tuesday,16,,SEAVER ST,42.312750307068974,-71.0938873579778,"(42.312750307068974, -71.0938873579778)"
222004145,3007,,SUDDEN DEATH,C11, ,0,2022-01-19 16:04:00,2022,1,Wednesday,16,,BAKERSFIELD ST,42.316205506769926,-71.06122395682571,"(42.316205506769926, -71.06122395682571)"
222014770,3201,,PROPERTY - LOST/ MISSING,C6, ,0,2022-03-02 12:00:00,2022,3,Wednesday,12,,W BROADWAY,42.34128750439044,-71.05467932649397,"(42.341287504390436, -71.05467932649397)"
222003801,3115,,INVESTIGATE PERSON,C11, ,0,2022-01-18 13:46:00,2022,1,Tuesday,13,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222003811,1001,,FORGERY / COUNTERFEITING,C11,355,0,2022-01-14 00:00:00,2022,1,Friday,0,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222020969,3502,,MISSING PERSON - LOCATED,B2, ,0,2022-03-25 20:37:00,2022,3,Friday,20,,ELDER ST,42.320597475450505,-71.06490116495135,"(42.320597475450505, -71.06490116495135)"
222020188,3301,,VERBAL DISPUTE,C6, ,0,2022-03-23 07:13:00,2022,3,Wednesday,7,,"DORCHESTER AVE & FOUNDRY ST
SOUTH BOSTON  MA 02127",42.34421596945946,-71.05723599722565,"(42.34421596945946, -71.05723599722565)"
222020004,1831,,SICK ASSIST,C6, ,0,2022-03-22 13:46:00,2022,3,Tuesday,13,,W BROADWAY,42.33731437923188,-71.04852327000334,"(42.33731437923188, -71.04852327000334)"
222012271,735,,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),B3, ,0,2022-02-19 20:19:00,2022,2,Saturday,20,,"ASHTON ST & LIVINGSTONE ST
DORCHESTER  MA 02124
UN",42.28514595946321,-71.08999594240285,"(42.28514595946321, -71.08999594240285)"
